fpl_id,opta_id,first_name,second_name,web_name,known_name,team_fpl_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,now_cost,selected_by_percent
387,472769,Nico,O'Reilly,O'Reilly,,15,43,Man City,MCI,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,21.4
388,209036,Marc,Guéhi,Guéhi,,15,43,Man City,MCI,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,17.1
389,465351,Matheus,Nunes,Matheus N.,Matheus Nunes,15,43,Man City,MCI,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,1.6
390,171314,Rúben,dos Santos Gato Alves Dias,Rúben,Rúben Dias,15,43,Man City,MCI,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,1.8
391,477424,Joško,Gvardiol,Gvardiol,,15,43,Man City,MCI,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,11.1
392,448514,Rayan,Aït-Nouri,Aït-Nouri,,15,43,Man City,MCI,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.9
393,578153,Abdukodir,Khusanov,Khusanov,,15,43,Man City,MCI,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,1.8
394,494307,Max,Alleyne,Alleyne,,15,43,Man City,MCI,2,DEF,u,Has joined Burnley on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
395,477064,Rico,Lewis,Lewis,,15,43,Man City,MCI,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.2
396,616222,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,Vitor Reis,15,43,Man City,MCI,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
397,437730,Antoine,Semenyo,Semenyo,,15,43,Man City,MCI,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,26.2
398,209244,Phil,Foden,Foden,,15,43,Man City,MCI,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,4.4
399,466052,Rayan,Cherki,Cherki,,15,43,Man City,MCI,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75,8.0
400,248875,Jérémy,Doku,Doku,,15,43,Man City,MCI,3,MID,i,Calf injury - Expected back 5 Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75,1.9
401,438234,Omar,Marmoush,Marmoush,Omar Marmoush,15,43,Man City,MCI,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,1.0
402,220566,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo,Rodri,15,43,Man City,MCI,3,MID,u,Has joined Barcelona permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0.0
403,510281,Sávio,Moreira de Oliveira,Savinho,Savinho,15,43,Man City,MCI,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0.3
404,433036,Tijjani,Reijnders,Reijnders,,15,43,Man City,MCI,3,MID,u,Has joined Al Qadsiah permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0.1
405,465694,Nico,González Iglesias,N.Gonzalez,,15,43,Man City,MCI,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.1
406,91651,Mateo,Kovačić,Kovačić,,15,43,Man City,MCI,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.1
407,575204,Claudio,Echeverri,Echeverri,,15,43,Man City,MCI,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
408,155405,Kalvin,Phillips,Phillips,,15,43,Man City,MCI,3,MID,u,Has joined Sheffield United on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
409,590039,Divine,Mukasa,Mukasa,,15,43,Man City,MCI,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.2
410,649208,Jeremy,Monga,Monga,,15,43,Man City,MCI,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
411,223094,Erling,Haaland,Haaland,,15,43,Man City,MCI,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,155,69.2
481,215379,Elliot,Anderson,Anderson,,15,43,Man City,MCI,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,7.9
587,106921,Gerónimo,Rulli,Rulli,,15,43,Man City,MCI,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
43,166989,Youri,Tielemans,Tielemans,,16,1,Man Utd,MUN,3,MID,a,,2,66,0,0,0,2,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,60,2.6
162,532605,Andrey,Nascimento dos Santos,Andrey Santos,Andrey Santos,16,1,Man Utd,MUN,3,MID,a,,2,66,0,0,0,2,0,0,0,0,0,0,0,17,0.0,0.0,0.0,0.0,50,1.1
325,59735,Karl,Darlow,Darlow,,16,1,Man Utd,MUN,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
412,465247,Senne,Lammens,Lammens,,16,1,Man Utd,MUN,1,GK,a,,1,90,0,0,0,2,0,0,0,0,0,2,0,6,0.0,0.0,0.0,0.0,50,16.5
413,451302,Altay,Bayındır,Bayindir,,16,1,Man Utd,MUN,1,GK,u,Has joined Celta Vigo on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
414,21205,Tom,Heaton,Heaton,,16,1,Man Utd,MUN,1,GK,i,Hamstring injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
415,596777,Patrick,Dorgu,Dorgu,,16,1,Man Utd,MUN,3,MID,a,,0,45,0,0,0,2,0,0,0,1,0,0,0,-11,0.0,0.0,0.0,0.0,60,1.3
416,209365,Matthijs,de Ligt,De Ligt,,16,1,Man Utd,MUN,2,DEF,i,Back injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
417,216051,Diogo,Dalot Teixeira,Dalot,Diogo Dalot,16,1,Man Utd,MUN,2,DEF,a,,1,10,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,50,2.7
418,95658,Harry,Maguire,Maguire,,16,1,Man Utd,MUN,2,DEF,a,,1,90,0,0,0,2,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,50,18.2
419,221820,Lisandro,Martínez,Martinez,Lisandro Martínez,16,1,Man Utd,MUN,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,1.4
420,550864,Leny,Yoro,Yoro,,16,1,Man Utd,MUN,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.7
421,606745,Ayden,Heaven,Heaven,,16,1,Man Utd,MUN,2,DEF,a,,1,90,0,0,0,2,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,45,0.4
422,230001,Noussair,Mazraoui,Mazraoui,,16,1,Man Utd,MUN,2,DEF,a,,1,79,0,0,0,2,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,45,0.7
423,106760,Luke,Shaw,Shaw,,16,1,Man Utd,MUN,2,DEF,a,,1,90,0,0,0,2,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,45,21.3
424,577974,Harry,Amass,Amass,,16,1,Man Utd,MUN,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.2
425,547676,Tyler,Fredricson,Fredricson,,16,1,Man Utd,MUN,2,DEF,u,Has joined Lausanne-Sport permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.0
426,141746,Bruno,Borges Fernandes,B.Fernandes,Bruno Fernandes,16,1,Man Utd,MUN,3,MID,a,,2,90,0,0,0,2,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,120,51.4
427,446008,Bryan,Mbeumo,Mbeumo,,16,1,Man Utd,MUN,3,MID,a,,2,90,0,0,0,2,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,80,38.4
428,430871,Matheus,Santos Carneiro da Cunha,Cunha,Matheus Cunha,16,1,Man Utd,MUN,3,MID,a,,2,79,0,0,0,2,0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,80,10.1
429,176297,Marcus,Rashford,Rashford,,16,1,Man Utd,MUN,3,MID,a,,1,45,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,70,1.6
430,184341,Mason,Mount,Mount,,16,1,Man Utd,MUN,3,MID,d,Foot injury - 50% chance of playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.0
431,493250,Amad,Diallo,Amad,,16,1,Man Utd,MUN,3,MID,d,Unspecified injury - 75% chance of playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,1.6
432,516895,Kobbie,Mainoo,Mainoo,,16,1,Man Utd,MUN,3,MID,a,,1,23,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,55,1.0
433,232112,Manuel,Ugarte Ribeiro,Ugarte,,16,1,Man Utd,MUN,3,MID,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
434,547037,Jack,Fletcher,J.Fletcher,Jack Fletcher,16,1,Man Utd,MUN,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
435,576628,Shea,Lacey,Lacey,,16,1,Man Utd,MUN,3,MID,a,,1,10,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,0.0
436,490881,Toby,Collyer,Collyer,,16,1,Man Utd,MUN,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
437,576620,Bendito,Mantato,Bendito Mantato,,16,1,Man Utd,MUN,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.2
438,519913,Tyler,Fletcher,Fletcher,Tyler Fletcher,16,1,Man Utd,MUN,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.4
439,485711,Benjamin,Sesko,Šeško,,16,1,Man Utd,MUN,4,FWD,a,,1,23,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,70,1.4
440,458249,Joshua,Zirkzee,Zirkzee,,16,1,Man Utd,MUN,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.6
441,596047,Chido,Obi,Obi,,16,1,Man Utd,MUN,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1.2
442,98747,Nick,Pope,Pope,,17,4,Newcastle,NEW,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,1.4
443,81441,Mark,Gillespie,Gillespie,,17,4,Newcastle,NEW,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
444,554578,Ewen,Jaouen,Jaouen,,17,4,Newcastle,NEW,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
445,465642,Malick,Thiaw,Thiaw,,17,4,Newcastle,NEW,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,1.6
446,119471,Fabian,Schär,Schär,,17,4,Newcastle,NEW,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.3
447,220237,Sven,Botman,Botman,,17,4,Newcastle,NEW,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.4
448,78916,Dan,Burn,Burn,,17,4,Newcastle,NEW,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,2.5
449,487838,Lewis,Hall,Hall,,17,4,Newcastle,NEW,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,3.6
450,441191,Tino,Livramento,Livramento,,17,4,Newcastle,NEW,2,DEF,i,Calf injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
451,545477,Alex,Murphy,A.Murphy,,17,4,Newcastle,NEW,2,DEF,u,Has joined FC Kaiserslautern on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
453,201666,Harvey,Barnes,Barnes,,17,4,Newcastle,NEW,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,1.1
454,449434,Anthony,Elanga,Elanga,,17,4,Newcastle,NEW,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0.8
456,232653,Jacob,Ramsey,J.Ramsey,,17,4,Newcastle,NEW,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.4
457,114243,Jacob,Murphy,J.Murphy,Jacob Murphy,17,4,Newcastle,NEW,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0.2
458,180974,Joelinton Cássio,Apolinário de Lira,Joelinton,Joelinton,17,4,Newcastle,NEW,3,MID,i,Unspecified injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.0
459,547719,Lewis,Miley,L.Miley,,17,4,Newcastle,NEW,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.0
460,200089,Joe,Willock,Willock,,17,4,Newcastle,NEW,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
461,611665,Bazoumana,Touré,Touré,,17,4,Newcastle,NEW,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0.3
462,636852,Sean,Steur,Steur,,17,4,Newcastle,NEW,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
463,470313,Nick,Woltemade,Woltemade,,17,4,Newcastle,NEW,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,1.8
464,216646,Yoane,Wissa,Wissa,,17,4,Newcastle,NEW,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,1.7
465,538207,William,Osula,Osula,,17,4,Newcastle,NEW,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0.9
466,599303,Sean,Neave,Neave,,17,4,Newcastle,NEW,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.8
559,632794,Aladji,Bamba,Bamba,,17,4,Newcastle,NEW,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
567,470551,Lukás,Hornícek,Horníček,,17,4,Newcastle,NEW,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.7
593,463726,Amar,Dedic,Dedić,,17,4,Newcastle,NEW,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.3
467,85633,Matz,Sels,Sels,,18,17,Nott'm Forest,NFO,1,GK,a,,2,90,0,0,0,1,0,0,0,0,0,2,0,11,0.0,0.0,0.0,0.0,50,1.6
468,221389,John Victor,Maciel Furtado,John,John Victor,18,17,Nott'm Forest,NFO,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.1
469,215136,Neco,Williams,N.Williams,,18,17,Nott'm Forest,NFO,2,DEF,a,,2,90,0,0,0,1,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,50,10.1
470,485047,Felipe,Rodrigues da Silva,Morato,Morato,18,17,Nott'm Forest,NFO,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
471,227444,Nikola,Milenković,Milenković,,18,17,Nott'm Forest,NFO,2,DEF,a,,2,90,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,55,2.0
472,575476,Murillo,Costa dos Santos,Murillo,Murillo,18,17,Nott'm Forest,NFO,2,DEF,a,,4,90,0,0,0,1,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,55,1.6
473,159506,Ola,Aina,Aina,,18,17,Nott'm Forest,NFO,2,DEF,a,,5,73,0,0,1,0,0,0,0,1,0,0,0,24,0.0,0.0,0.0,0.0,45,3.6
474,575458,Jair,Paula da Cunha Filho,Jair Cunha,Jair Cunha,18,17,Nott'm Forest,NFO,2,DEF,a,,1,90,0,0,0,1,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,45,0.2
475,500151,Nicolò,Savona,Savona,,18,17,Nott'm Forest,NFO,2,DEF,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
476,204822,Omar,Richards,O.Richards,,18,17,Nott'm Forest,NFO,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.3
477,549067,Zach,Abbott,Abbott,,18,17,Nott'm Forest,NFO,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.3
478,470315,Luca,Netz,Netz,,18,17,Nott'm Forest,NFO,2,DEF,a,,1,16,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,0.0,0.0,0.0,45,0.0
479,538638,Tyler,Bindon,Bindon,,18,17,Nott'm Forest,NFO,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.2
480,222531,Morgan,Gibbs-White,Gibbs-White,,18,17,Nott'm Forest,NFO,3,MID,a,,2,90,0,0,0,1,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,80,11.6
482,209046,Callum,Hudson-Odoi,Hudson-Odoi,,18,17,Nott'm Forest,NFO,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0.3
483,456512,Dan,Ndoye,Ndoye,,18,17,Nott'm Forest,NFO,3,MID,a,,3,61,0,0,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,55,0.4
484,503301,Omari,Hutchinson,Hutchinson,,18,17,Nott'm Forest,NFO,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.2
485,476887,Dilane,Bakwa,Bakwa,,18,17,Nott'm Forest,NFO,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.0
486,432714,James,McAtee,McAtee,,18,17,Nott'm Forest,NFO,3,MID,a,,3,73,0,0,1,0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,55,0.0
487,250199,Nicolás,Domínguez,Dominguez,,18,17,Nott'm Forest,NFO,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
488,210462,Ibrahim,Sangaré,I.Sangaré,,18,17,Nott'm Forest,NFO,3,MID,a,,2,90,0,0,0,1,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,50,1.1
489,204968,Ryan,Yates,Yates,,18,17,Nott'm Forest,NFO,3,MID,i,Unspecified injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1.8
490,60689,Chris,Wood,Wood,,18,17,Nott'm Forest,NFO,4,FWD,a,,1,28,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,60,1.8
491,482973,Igor Jesus,Maciel da Cruz,Igor Jesus,Igor Jesus,18,17,Nott'm Forest,NFO,4,FWD,a,,2,90,0,0,0,1,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,60,4.3
493,465680,Arnaud,Kalimuendo,Kalimuendo,,18,17,Nott'm Forest,NFO,4,FWD,a,,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,55,0.1
558,204561,Xaver,Schlager,Schlager,Xaver Schlager,18,17,Nott'm Forest,NFO,3,MID,a,,1,16,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,0.1
581,568420,Ousmane,Diomande,Diomande,,18,17,Nott'm Forest,NFO,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.8
590,428971,Steven,Benda,Benda,,18,17,Nott'm Forest,NFO,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.1
112,469142,Jan Paul,van Hecke,Van Hecke,,19,6,Spurs,TOT,2,DEF,a,,1,90,0,0,0,3,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,50,10.7
455,432422,Sandro,Tonali,Tonali,,19,6,Spurs,TOT,3,MID,a,,2,90,0,0,0,3,0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,55,4.3
494,184254,Guglielmo,Vicario,Vicario,,19,6,Spurs,TOT,1,GK,u,Has joined Juventus on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.3
495,214572,Brandon,Austin,Austin,,19,6,Spurs,TOT,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.9
496,485055,Antonín,Kinský,Kinsky,,19,6,Spurs,TOT,1,GK,a,,2,90,0,0,0,3,0,0,0,0,0,5,0,13,0.0,0.0,0.0,0.0,45,24.1
497,67089,Martin,Dubravka,Dubravka,,19,6,Spurs,TOT,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,19.5
498,221466,Marcos,Senesi Barón,Senesi,,19,6,Spurs,TOT,2,DEF,a,,3,90,0,0,0,3,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,60,8.2
499,441164,Pedro,Porro Sauceda,Pedro Porro,,19,6,Spurs,TOT,2,DEF,i,Lack of match fitness - Expected back 29 Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,16.1
500,221632,Cristian,Romero,Romero,,19,6,Spurs,TOT,2,DEF,u,Has joined Atletico Madrid permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.2
501,135720,Kevin,Danso,Danso,,19,6,Spurs,TOT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.2
502,122798,Andrew,Robertson,Robertson,,19,6,Spurs,TOT,2,DEF,a,,3,90,0,0,0,3,0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,45,4.0
503,491279,Micky,van de Ven,Van de Ven,,19,6,Spurs,TOT,2,DEF,i,Unspecified injury - Expected back 29 Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,5.2
505,232859,Djed,Spence,Spence,,19,6,Spurs,TOT,2,DEF,u,Has joined Internazionale permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.8
506,487053,Destiny,Udogie,Udogie,,19,6,Spurs,TOT,2,DEF,a,,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,45,0.5
507,548308,Ashley,Phillips,Phillips,,19,6,Spurs,TOT,2,DEF,u,Has joined Middlesbrough permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
508,115556,Ben,Davies,Davies,,19,6,Spurs,TOT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1.1
509,640419,Jun'ai,Byfield,Byfield,,19,6,Spurs,TOT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
510,499716,James,Rowswell,Rowswell,,19,6,Spurs,TOT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
511,616221,João Victor,de Souza Menezes,Souza,Souza,19,6,Spurs,TOT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.3
512,460842,Mohammed,Kudus,Kudus,,19,6,Spurs,TOT,3,MID,d,Thigh injury - 25% chance of playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0.1
513,493362,Xavi,Simons,Xavi,,19,6,Spurs,TOT,3,MID,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0.0
514,511499,Mathys,Tel,Tel,,19,6,Spurs,TOT,3,MID,a,,2,90,0,0,0,3,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,60,0.6
515,172780,James,Maddison,Maddison,,19,6,Spurs,TOT,3,MID,a,,1,22,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,65,1.4
516,202993,Rodrigo,Bentancur,Bentancur,,19,6,Spurs,TOT,3,MID,a,,1,45,0,0,0,1,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,55,0.2
517,550839,Wilson,Odobert,Odobert,,19,6,Spurs,TOT,3,MID,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0.0
